Codigo,Data,Hora,FormaParcelamento,TotalPedido
8816,2022-12-01,0 days 14:35:00,017 - DUPLICATA 05 DIAS,13.5
8817,2022-12-01,0 days 14:42:00,023 - PIX,24.0
8818,2022-12-01,0 days 14:43:00,023 - PIX,2690.0
8819,2022-12-01,0 days 14:51:00,048 - DINHEIRO,23.0
8820,2022-12-01,0 days 15:00:00,002 - CARTÃO DE CRÉDITO,23.0
8821,2022-12-01,0 days 16:16:00,002 - CARTÃO DE CRÉDITO,5.0
8822,2022-12-01,0 days 16:20:00,048 - DINHEIRO,18.0
8823,2022-12-01,0 days 16:23:00,048 - DINHEIRO,20.0
8824,2022-12-01,0 days 16:27:00,031 - DUPLICATA 10 DIAS ,170.0
8825,2022-12-01,0 days 16:39:00,023 - PIX,540.0
8826,2022-12-01,0 days 17:18:00,048 - DINHEIRO,66.0
8828,2022-12-01,0 days 17:32:00,048 - DINHEIRO,10.0
8829,2022-12-02,0 days 07:00:00,050 - CARTÃO DEBITO,24.0
8830,2022-12-02,0 days 07:01:00,050 - CARTÃO DEBITO,3.0
8831,2022-12-02,0 days 07:17:00,001 - À VISTA,269.7
8832,2022-12-02,0 days 07:57:00,050 - CARTÃO DEBITO,277.0
8833,2022-12-02,0 days 08:11:00,001 - À VISTA,215.83
8836,2022-12-02,0 days 08:31:00,005 - BOLETO 10 DIAS,251.6
8837,2022-12-02,0 days 08:49:00,001 - À VISTA,1299.0
8838,2022-12-02,0 days 08:49:00,002 - CARTÃO DE CRÉDITO,456.0
8839,2022-12-02,0 days 09:14:00,031 - DUPLICATA 10 DIAS ,100.0
8840,2022-12-02,0 days 09:28:00,017 - DUPLICATA 05 DIAS,974.0
8841,2022-12-02,0 days 09:32:00,050 - CARTÃO DEBITO,384.9
8843,2022-12-02,0 days 09:58:00,048 - DINHEIRO,53.5
8844,2022-12-02,0 days 10:07:00,001 - À VISTA,534.78
8845,2022-12-02,0 days 10:17:00,048 - DINHEIRO,52.0
8846,2022-12-02,0 days 10:36:00,050 - CARTÃO DEBITO,2.0
8847,2022-12-02,0 days 10:37:00,050 - CARTÃO DEBITO,90.0
8848,2022-12-02,0 days 10:59:00,031 - DUPLICATA 10 DIAS ,370.0
8849,2022-12-02,0 days 11:02:00,001 - À VISTA,3695.95
8850,2022-12-02,0 days 13:22:00,050 - CARTÃO DEBITO,480.0
8851,2022-12-02,0 days 13:42:00,050 - CARTÃO DEBITO,16.0
8852,2022-12-02,0 days 13:55:00,048 - DINHEIRO,355.0
8853,2022-12-02,0 days 13:56:00,001 - À VISTA,131.9
8855,2022-12-02,0 days 13:59:00,050 - CARTÃO DEBITO,169.0
8856,2022-12-02,0 days 14:06:00,050 - CARTÃO DEBITO,53.0
8858,2022-12-02,0 days 14:34:00,050 - CARTÃO DEBITO,110.0
8859,2022-12-02,0 days 14:34:00,001 - À VISTA,390.0
8860,2022-12-02,0 days 14:38:00,031 - DUPLICATA 10 DIAS ,110.0
8861,2022-12-02,0 days 14:45:00,050 - CARTÃO DEBITO,131.0
8862,2022-12-02,0 days 14:56:00,001 - À VISTA,47.75
8863,2022-12-02,0 days 14:59:00,002 - CARTÃO DE CRÉDITO,420.0
8864,2022-12-02,0 days 15:24:00,002 - CARTÃO DE CRÉDITO,25.0
8865,2022-12-02,0 days 16:09:00,023 - PIX,14.0
8866,2022-12-02,0 days 16:13:00,031 - DUPLICATA 10 DIAS ,65.0
8867,2022-12-02,0 days 16:23:00,050 - CARTÃO DEBITO,22.0
8868,2022-12-02,0 days 16:25:00,017 - DUPLICATA 05 DIAS,638.5
8869,2022-12-02,0 days 17:12:00,050 - CARTÃO DEBITO,172.0
8870,2022-12-02,0 days 17:20:00,023 - PIX,69.9
8871,2022-12-03,0 days 07:07:00,050 - CARTÃO DEBITO,20.0
8872,2022-12-03,0 days 07:15:00,002 - CARTÃO DE CRÉDITO,58.0
8873,2022-12-03,0 days 07:17:00,048 - DINHEIRO,112.0
8874,2022-12-03,0 days 07:18:00,048 - DINHEIRO,32.0
8875,2022-12-03,0 days 07:29:00,023 - PIX,45.0
8876,2022-12-03,0 days 07:37:00,050 - CARTÃO DEBITO,15.0
8877,2022-12-03,0 days 07:38:00,048 - DINHEIRO,146.0
8878,2022-12-03,0 days 07:56:00,050 - CARTÃO DEBITO,20.0
8879,2022-12-03,0 days 07:57:00,005 - BOLETO 10 DIAS,282.0
8880,2022-12-03,0 days 07:59:00,050 - CARTÃO DEBITO,13.0
8881,2022-12-03,0 days 08:07:00,050 - CARTÃO DEBITO,15.0
8882,2022-12-03,0 days 08:12:00,050 - CARTÃO DEBITO,100.0
8883,2022-12-03,0 days 08:22:00,050 - CARTÃO DEBITO,90.0
8884,2022-12-03,0 days 08:23:00,001 - À VISTA,600.0
8885,2022-12-03,0 days 08:26:00,048 - DINHEIRO,38.0
8887,2022-12-03,0 days 08:39:00,050 - CARTÃO DEBITO,10.0
8888,2022-12-03,0 days 08:41:00,050 - CARTÃO DEBITO,42.0
8891,2022-12-03,0 days 08:45:00,050 - CARTÃO DEBITO,170.0
8892,2022-12-03,0 days 08:46:00,023 - PIX,10.0
8893,2022-12-03,0 days 08:48:00,002 - CARTÃO DE CRÉDITO,19.0
8894,2022-12-03,0 days 08:55:00,023 - PIX,20.0
8895,2022-12-03,0 days 09:03:00,023 - PIX,48.0
8896,2022-12-03,0 days 09:10:00,023 - PIX,21.5
8897,2022-12-03,0 days 09:21:00,031 - DUPLICATA 10 DIAS ,812.2
8900,2022-12-03,0 days 09:50:00,001 - À VISTA,170.0
8901,2022-12-03,0 days 09:51:00,017 - DUPLICATA 05 DIAS,48.0
8902,2022-12-03,0 days 09:53:00,050 - CARTÃO DEBITO,70.0
8903,2022-12-03,0 days 09:58:00,050 - CARTÃO DEBITO,12.0
8905,2022-12-03,0 days 10:14:00,048 - DINHEIRO,29.0
8906,2022-12-03,0 days 10:29:00,050 - CARTÃO DEBITO,80.0
8908,2022-12-03,0 days 10:33:00,001 - À VISTA,53.55
8909,2022-12-03,0 days 10:46:00,031 - DUPLICATA 10 DIAS ,169.0
8910,2022-12-05,0 days 07:44:00,048 - DINHEIRO,64.0
8911,2022-12-05,0 days 08:45:00,048 - DINHEIRO,12.0
8912,2022-12-05,0 days 08:46:00,023 - PIX,2040.0
8913,2022-12-05,0 days 08:57:00,001 - À VISTA,178.27
8914,2022-12-05,0 days 09:36:00,017 - DUPLICATA 05 DIAS,48.0
8915,2022-12-05,0 days 09:37:00,001 - À VISTA,217.17
8916,2022-12-05,0 days 09:53:00,050 - CARTÃO DEBITO,52.0
8917,2022-12-05,0 days 10:00:00,050 - CARTÃO DEBITO,9.0
8918,2022-12-05,0 days 10:43:00,050 - CARTÃO DEBITO,485.0
8920,2022-12-05,0 days 10:49:00,001 - À VISTA,134.85
8922,2022-12-05,0 days 11:01:00,048 - DINHEIRO,35.0
8923,2022-12-05,0 days 11:57:00,048 - DINHEIRO,223.9
8924,2022-12-05,0 days 12:23:00,001 - À VISTA,59.0
8925,2022-12-05,0 days 12:24:00,002 - CARTÃO DE CRÉDITO,355.0
8926,2022-12-05,0 days 12:56:00,004 - BOLETO 05 DIAS,418.0
8927,2022-12-05,0 days 12:59:00,001 - À VISTA,213.24
8928,2022-12-05,0 days 13:06:00,048 - DINHEIRO,23.0
8929,2022-12-05,0 days 13:35:00,017 - DUPLICATA 05 DIAS,199.0
8930,2022-12-05,0 days 13:59:00,050 - CARTÃO DEBITO,34.0
8931,2022-12-05,0 days 14:13:00,050 - CARTÃO DEBITO,12.0
8932,2022-12-06,0 days 07:02:00,002 - CARTÃO DE CRÉDITO,70.0
8933,2022-12-06,0 days 07:10:00,050 - CARTÃO DEBITO,105.0
8934,2022-12-06,0 days 07:29:00,050 - CARTÃO DEBITO,107.0
8936,2022-12-06,0 days 07:29:00,001 - À VISTA,800.0
8937,2022-12-06,0 days 07:34:00,002 - CARTÃO DE CRÉDITO,24.0
8938,2022-12-06,0 days 08:44:00,031 - DUPLICATA 10 DIAS ,912.81
8939,2022-12-06,0 days 08:51:00,050 - CARTÃO DEBITO,328.0
8940,2022-12-06,0 days 08:56:00,048 - DINHEIRO,16.0
8941,2022-12-06,0 days 08:59:00,017 - DUPLICATA 05 DIAS,1480.0
8942,2022-12-06,0 days 09:00:00,023 - PIX,118.0
8943,2022-12-06,0 days 09:30:00,031 - DUPLICATA 10 DIAS ,52.21
8944,2022-12-06,0 days 09:31:00,048 - DINHEIRO,175.0
8945,2022-12-06,0 days 10:01:00,002 - CARTÃO DE CRÉDITO,53.0
8946,2022-12-06,0 days 10:25:00,050 - CARTÃO DEBITO,14.0
8947,2022-12-06,0 days 10:39:00,023 - PIX,110.0
8948,2022-12-06,0 days 10:44:00,023 - PIX,525.0
8949,2022-12-06,0 days 10:46:00,017 - DUPLICATA 05 DIAS,136.0
8950,2022-12-06,0 days 13:33:00,048 - DINHEIRO,38.0
8951,2022-12-06,0 days 13:59:00,001 - À VISTA,167.02
8952,2022-12-06,0 days 14:00:00,031 - DUPLICATA 10 DIAS ,74.0
8953,2022-12-06,0 days 14:07:00,002 - CARTÃO DE CRÉDITO,58.0
8954,2022-12-06,0 days 14:14:00,023 - PIX,215.0
8955,2022-12-06,0 days 14:18:00,050 - CARTÃO DEBITO,122.0
8956,2022-12-06,0 days 14:27:00,017 - DUPLICATA 05 DIAS,1600.0
8957,2022-12-06,0 days 14:32:00,002 - CARTÃO DE CRÉDITO,98.0
8958,2022-12-06,0 days 14:32:00,023 - PIX,44.6
8959,2022-12-06,0 days 15:07:00,001 - À VISTA,1792.67
8960,2022-12-06,0 days 15:08:00,001 - À VISTA,363.65
8961,2022-12-06,0 days 15:40:00,050 - CARTÃO DEBITO,390.0
8962,2022-12-06,0 days 15:41:00,050 - CARTÃO DEBITO,30.56
8963,2022-12-06,0 days 15:42:00,017 - DUPLICATA 05 DIAS,161.0
8964,2022-12-06,0 days 16:31:00,048 - DINHEIRO,11.0
8965,2022-12-06,0 days 16:32:00,023 - PIX,267.5
8966,2022-12-06,0 days 16:53:00,048 - DINHEIRO,24.0
8967,2022-12-06,0 days 16:54:00,023 - PIX,224.0
8968,2022-12-06,0 days 16:59:00,023 - PIX,80.0
8969,2022-12-06,0 days 17:00:00,050 - CARTÃO DEBITO,24.0
8970,2022-12-06,0 days 17:14:00,048 - DINHEIRO,90.0
8971,2022-12-06,0 days 17:26:00,050 - CARTÃO DEBITO,40.0
8972,2022-12-06,0 days 17:29:00,048 - DINHEIRO,10.0
8973,2022-12-07,0 days 07:05:00,017 - DUPLICATA 05 DIAS,267.0
8974,2022-12-07,0 days 07:09:00,050 - CARTÃO DEBITO,18.0
8976,2022-12-07,0 days 08:05:00,048 - DINHEIRO,20.0
8977,2022-12-07,0 days 08:09:00,050 - CARTÃO DEBITO,35.0
8978,2022-12-07,0 days 08:29:00,048 - DINHEIRO,180.0
8979,2022-12-07,0 days 08:55:00,050 - CARTÃO DEBITO,28.0
8981,2022-12-07,0 days 09:03:00,023 - PIX,18.0
8984,2022-12-07,0 days 09:09:00,025 - PERSONALIZADO,2510.0
8985,2022-12-07,0 days 09:12:00,048 - DINHEIRO,53.5
8986,2022-12-07,0 days 09:25:00,048 - DINHEIRO,92.5
8987,2022-12-07,0 days 09:39:00,048 - DINHEIRO,638.5
8988,2022-12-07,0 days 09:40:00,048 - DINHEIRO,3.0
8989,2022-12-07,0 days 10:03:00,001 - À VISTA,1000.72
8990,2022-12-07,0 days 10:05:00,050 - CARTÃO DEBITO,12.0
8992,2022-12-07,0 days 10:34:00,050 - CARTÃO DEBITO,35.0
8993,2022-12-07,0 days 10:36:00,001 - À VISTA,198.0
8994,2022-12-07,0 days 10:37:00,050 - CARTÃO DEBITO,90.0
8995,2022-12-07,0 days 10:39:00,002 - CARTÃO DE CRÉDITO,1269.0
8997,2022-12-07,0 days 10:42:00,001 - À VISTA,139.0
8998,2022-12-07,0 days 10:48:00,050 - CARTÃO DEBITO,7.0
8999,2022-12-07,0 days 10:51:00,001 - À VISTA,123.0
9001,2022-12-07,0 days 11:02:00,050 - CARTÃO DEBITO,107.0
9002,2022-12-07,0 days 11:06:00,050 - CARTÃO DEBITO,30.0
9003,2022-12-07,0 days 11:08:00,023 - PIX,131.8
9004,2022-12-07,0 days 11:12:00,050 - CARTÃO DEBITO,210.0
9005,2022-12-07,0 days 11:12:00,023 - PIX,800.0
9006,2022-12-07,0 days 11:14:00,050 - CARTÃO DEBITO,31.0
9007,2022-12-07,0 days 11:24:00,050 - CARTÃO DEBITO,125.0
9008,2022-12-07,0 days 13:03:00,048 - DINHEIRO,20.0
9009,2022-12-07,0 days 13:33:00,050 - CARTÃO DEBITO,45.0
9010,2022-12-07,0 days 13:34:00,002 - CARTÃO DE CRÉDITO,34.0
9012,2022-12-07,0 days 13:39:00,048 - DINHEIRO,20.0
9013,2022-12-07,0 days 13:40:00,001 - À VISTA,90.0
9014,2022-12-07,0 days 14:14:00,001 - À VISTA,51.8
9015,2022-12-07,0 days 14:22:00,023 - PIX,525.0
9017,2022-12-07,0 days 14:25:00,015 - BOLETO 30/60 DIAS,510.0
9019,2022-12-07,0 days 14:33:00,048 - DINHEIRO,30.0
9020,2022-12-07,0 days 14:33:00,005 - BOLETO 10 DIAS,131.3
9021,2022-12-07,0 days 14:35:00,001 - À VISTA,2403.66
9022,2022-12-07,0 days 15:01:00,048 - DINHEIRO,26.0
9023,2022-12-07,0 days 15:01:00,050 - CARTÃO DEBITO,261.0
9024,2022-12-07,0 days 15:17:00,018 - DUPLICATA 20 DIAS,126.41
9025,2022-12-07,0 days 15:26:00,048 - DINHEIRO,68.0
9026,2022-12-07,0 days 15:31:00,050 - CARTÃO DEBITO,33.0
9028,2022-12-07,0 days 15:53:00,001 - À VISTA,31.0
9029,2022-12-07,0 days 15:58:00,002 - CARTÃO DE CRÉDITO,37.0
9030,2022-12-07,0 days 16:00:00,018 - DUPLICATA 20 DIAS,170.0
9032,2022-12-07,0 days 16:44:00,050 - CARTÃO DEBITO,50.0
9033,2022-12-07,0 days 16:46:00,048 - DINHEIRO,35.0
9034,2022-12-07,0 days 17:02:00,050 - CARTÃO DEBITO,37.0
9035,2022-12-07,0 days 17:15:00,050 - CARTÃO DEBITO,3.16
9036,2022-12-07,0 days 17:16:00,002 - CARTÃO DE CRÉDITO,50.0
9037,2022-12-07,0 days 17:18:00,017 - DUPLICATA 05 DIAS,4500.0
9038,2022-12-08,0 days 07:20:00,048 - DINHEIRO,36.0
9039,2022-12-08,0 days 07:22:00,048 - DINHEIRO,155.0
9040,2022-12-08,0 days 07:37:00,002 - CARTÃO DE CRÉDITO,32.0
9041,2022-12-08,0 days 07:44:00,048 - DINHEIRO,6.0
9042,2022-12-08,0 days 07:47:00,050 - CARTÃO DEBITO,220.0
9043,2022-12-08,0 days 07:48:00,048 - DINHEIRO,15.0
9044,2022-12-08,0 days 07:55:00,001 - À VISTA,324.0
9045,2022-12-08,0 days 08:24:00,001 - À VISTA,48.75
9046,2022-12-08,0 days 08:33:00,050 - CARTÃO DEBITO,10.25
9047,2022-12-08,0 days 08:43:00,025 - PERSONALIZADO,1403.43
9048,2022-12-08,0 days 08:54:00,002 - CARTÃO DE CRÉDITO,44.0
9049,2022-12-08,0 days 09:00:00,023 - PIX,65.0
9050,2022-12-08,0 days 09:09:00,050 - CARTÃO DEBITO,70.0
9051,2022-12-08,0 days 09:15:00,001 - À VISTA,94.0
9052,2022-12-08,0 days 09:28:00,050 - CARTÃO DEBITO,23.0
9053,2022-12-08,0 days 09:29:00,001 - À VISTA,289.56
9054,2022-12-08,0 days 09:30:00,001 - À VISTA,81.1
9055,2022-12-08,0 days 09:31:00,048 - DINHEIRO,6.0
9056,2022-12-08,0 days 09:50:00,050 - CARTÃO DEBITO,29.0
9057,2022-12-08,0 days 09:59:00,023 - PIX,4482.4
9058,2022-12-08,0 days 10:00:00,005 - BOLETO 10 DIAS,117.42
9059,2022-12-08,0 days 10:07:00,001 - À VISTA,710.0
9060,2022-12-08,0 days 10:08:00,001 - À VISTA,151.05
9061,2022-12-08,0 days 10:08:00,001 - À VISTA,75.0
9063,2022-12-08,0 days 10:32:00,025 - PERSONALIZADO,9750.0
9064,2022-12-08,0 days 10:40:00,018 - DUPLICATA 20 DIAS,23.0
9065,2022-12-08,0 days 10:53:00,048 - DINHEIRO,25.0
9066,2022-12-08,0 days 10:57:00,048 - DINHEIRO,15.0
9067,2022-12-08,0 days 11:04:00,002 - CARTÃO DE CRÉDITO,49.0
9068,2022-12-08,0 days 13:13:00,048 - DINHEIRO,27.0
9069,2022-12-08,0 days 13:18:00,050 - CARTÃO DEBITO,530.0
9070,2022-12-08,0 days 13:38:00,050 - CARTÃO DEBITO,35.0
9071,2022-12-08,0 days 13:50:00,048 - DINHEIRO,700.0
9072,2022-12-08,0 days 13:57:00,001 - À VISTA,12600.0
9073,2022-12-08,0 days 14:16:00,002 - CARTÃO DE CRÉDITO,52.0
9074,2022-12-08,0 days 14:28:00,048 - DINHEIRO,90.0
9077,2022-12-08,0 days 15:23:00,050 - CARTÃO DEBITO,18.0
9078,2022-12-08,0 days 15:30:00,050 - CARTÃO DEBITO,53.0
9079,2022-12-08,0 days 15:44:00,050 - CARTÃO DEBITO,3.5
9080,2022-12-08,0 days 15:45:00,002 - CARTÃO DE CRÉDITO,197.6
9081,2022-12-08,0 days 15:48:00,050 - CARTÃO DEBITO,10.0
9082,2022-12-08,0 days 15:49:00,001 - À VISTA,54.69
9083,2022-12-08,0 days 16:00:00,001 - À VISTA,238.62
9084,2022-12-08,0 days 16:24:00,023 - PIX,66.0
9086,2022-12-08,0 days 16:35:00,048 - DINHEIRO,38.0
9087,2022-12-08,0 days 17:04:00,017 - DUPLICATA 05 DIAS,1365.0
9089,2022-12-08,0 days 17:31:00,050 - CARTÃO DEBITO,140.0
9090,2022-12-09,0 days 07:27:00,031 - DUPLICATA 10 DIAS ,240.0
9091,2022-12-09,0 days 07:34:00,050 - CARTÃO DEBITO,26.0
9092,2022-12-09,0 days 07:41:00,001 - À VISTA,700.04
9093,2022-12-09,0 days 07:41:00,001 - À VISTA,181.83
9094,2022-12-09,0 days 07:42:00,048 - DINHEIRO,6.0
9095,2022-12-09,0 days 07:51:00,050 - CARTÃO DEBITO,60.0
9096,2022-12-09,0 days 07:54:00,050 - CARTÃO DEBITO,120.0
9097,2022-12-09,0 days 08:01:00,048 - DINHEIRO,2.0
9098,2022-12-09,0 days 08:16:00,031 - DUPLICATA 10 DIAS ,289.2
9099,2022-12-09,0 days 08:17:00,023 - PIX,20.0
9100,2022-12-09,0 days 08:20:00,050 - CARTÃO DEBITO,117.0
9101,2022-12-09,0 days 08:29:00,048 - DINHEIRO,11.0
9102,2022-12-09,0 days 08:30:00,048 - DINHEIRO,4.0
9103,2022-12-09,0 days 09:14:00,001 - À VISTA,108.59
9104,2022-12-09,0 days 09:18:00,048 - DINHEIRO,6.0
9105,2022-12-09,0 days 09:30:00,048 - DINHEIRO,15.0
9106,2022-12-09,0 days 09:31:00,001 - À VISTA,143.85
9107,2022-12-09,0 days 09:39:00,017 - DUPLICATA 05 DIAS,53.5
9108,2022-12-09,0 days 09:44:00,023 - PIX,539.0
9109,2022-12-09,0 days 09:48:00,005 - BOLETO 10 DIAS,111.0
9110,2022-12-09,0 days 09:51:00,050 - CARTÃO DEBITO,50.0
9111,2022-12-09,0 days 09:54:00,002 - CARTÃO DE CRÉDITO,53.0
9112,2022-12-09,0 days 09:56:00,001 - À VISTA,130.8
9113,2022-12-09,0 days 09:57:00,023 - PIX,529.0
9114,2022-12-09,0 days 09:59:00,023 - PIX,148.0
9115,2022-12-09,0 days 10:08:00,050 - CARTÃO DEBITO,50.0
9116,2022-12-09,0 days 10:11:00,002 - CARTÃO DE CRÉDITO,220.0
9117,2022-12-09,0 days 10:13:00,002 - CARTÃO DE CRÉDITO,5280.0
9118,2022-12-09,0 days 10:36:00,023 - PIX,465.0
9119,2022-12-09,0 days 10:48:00,050 - CARTÃO DEBITO,63.5
9120,2022-12-09,0 days 14:14:00,048 - DINHEIRO,15.0
9122,2022-12-09,0 days 14:45:00,017 - DUPLICATA 05 DIAS,220.0
9124,2022-12-09,0 days 14:47:00,001 - À VISTA,20.0
9125,2022-12-09,0 days 14:48:00,023 - PIX,100.0
9126,2022-12-09,0 days 15:41:00,048 - DINHEIRO,15.0
9128,2022-12-09,0 days 16:06:00,023 - PIX,95.05
9129,2022-12-09,0 days 16:09:00,050 - CARTÃO DEBITO,400.0
9133,2022-12-10,0 days 07:04:00,001 - À VISTA,165.3
9134,2022-12-10,0 days 07:15:00,050 - CARTÃO DEBITO,50.0
9135,2022-12-10,0 days 07:20:00,048 - DINHEIRO,160.0
9136,2022-12-10,0 days 07:23:00,048 - DINHEIRO,20.0
9137,2022-12-10,0 days 07:26:00,050 - CARTÃO DEBITO,6.0
9138,2022-12-10,0 days 07:43:00,048 - DINHEIRO,64.0
9139,2022-12-10,0 days 07:49:00,048 - DINHEIRO,22.0
9140,2022-12-10,0 days 08:04:00,018 - DUPLICATA 20 DIAS,357.6
9141,2022-12-10,0 days 08:05:00,002 - CARTÃO DE CRÉDITO,63.0
9142,2022-12-10,0 days 08:23:00,001 - À VISTA,306.0
9143,2022-12-10,0 days 08:45:00,001 - À VISTA,224.86
9144,2022-12-10,0 days 08:48:00,023 - PIX,63.5
9145,2022-12-10,0 days 08:50:00,050 - CARTÃO DEBITO,77.0
9146,2022-12-10,0 days 08:51:00,050 - CARTÃO DEBITO,52.0
9147,2022-12-10,0 days 09:33:00,048 - DINHEIRO,18.0
9148,2022-12-10,0 days 09:35:00,050 - CARTÃO DEBITO,55.0
9149,2022-12-10,0 days 09:37:00,050 - CARTÃO DEBITO,53.55
9151,2022-12-10,0 days 09:42:00,001 - À VISTA,342.0
9152,2022-12-10,0 days 09:45:00,031 - DUPLICATA 10 DIAS ,51.58
9153,2022-12-10,0 days 09:54:00,048 - DINHEIRO,12.7
9154,2022-12-10,0 days 09:57:00,050 - CARTÃO DEBITO,75.0
9155,2022-12-10,0 days 09:58:00,002 - CARTÃO DE CRÉDITO,40.0
9156,2022-12-10,0 days 10:00:00,050 - CARTÃO DEBITO,52.0
9157,2022-12-10,0 days 10:01:00,050 - CARTÃO DEBITO,100.0
9158,2022-12-10,0 days 10:03:00,002 - CARTÃO DE CRÉDITO,88.5
9159,2022-12-10,0 days 10:03:00,002 - CARTÃO DE CRÉDITO,160.0
9160,2022-12-10,0 days 10:20:00,002 - CARTÃO DE CRÉDITO,59.97
9161,2022-12-10,0 days 10:23:00,050 - CARTÃO DEBITO,120.0
9162,2022-12-10,0 days 10:30:00,048 - DINHEIRO,4.78
9163,2022-12-10,0 days 10:30:00,050 - CARTÃO DEBITO,18.0
9164,2022-12-10,0 days 10:34:00,050 - CARTÃO DEBITO,40.0
9166,2022-12-10,0 days 10:40:00,023 - PIX,1077.86
9167,2022-12-10,0 days 10:42:00,018 - DUPLICATA 20 DIAS,203.7
9168,2022-12-10,0 days 10:51:00,018 - DUPLICATA 20 DIAS,46.0
9169,2022-12-10,0 days 10:56:00,048 - DINHEIRO,35.0
9170,2022-12-10,0 days 10:59:00,050 - CARTÃO DEBITO,100.0
9171,2022-12-10,0 days 11:04:00,048 - DINHEIRO,12.0
9172,2022-12-10,0 days 11:16:00,001 - À VISTA,95.0
9173,2022-12-10,0 days 11:18:00,050 - CARTÃO DEBITO,55.0
9174,2022-12-10,0 days 11:48:00,048 - DINHEIRO,24.0
9175,2022-12-10,0 days 11:52:00,048 - DINHEIRO,90.0
9176,2022-12-10,0 days 11:53:00,050 - CARTÃO DEBITO,54.4
9177,2022-12-12,0 days 07:01:00,048 - DINHEIRO,9.0
9178,2022-12-12,0 days 07:08:00,023 - PIX,95.0
9179,2022-12-12,0 days 07:14:00,050 - CARTÃO DEBITO,100.0
9180,2022-12-12,0 days 07:43:00,001 - À VISTA,73.15
9181,2022-12-12,0 days 07:47:00,050 - CARTÃO DEBITO,66.0
9183,2022-12-12,0 days 08:13:00,001 - À VISTA,66.0
9184,2022-12-12,0 days 08:42:00,001 - À VISTA,52.13
9185,2022-12-12,0 days 09:08:00,023 - PIX,400.0
9186,2022-12-12,0 days 09:17:00,050 - CARTÃO DEBITO,85.0
9187,2022-12-12,0 days 09:37:00,023 - PIX,80.0
9188,2022-12-12,0 days 09:40:00,001 - À VISTA,450.0
9189,2022-12-12,0 days 09:42:00,048 - DINHEIRO,25.0
9190,2022-12-12,0 days 10:22:00,050 - CARTÃO DEBITO,6.31
9191,2022-12-12,0 days 10:33:00,001 - À VISTA,203.13
9192,2022-12-12,0 days 10:34:00,050 - CARTÃO DEBITO,30.0
9193,2022-12-12,0 days 10:44:00,048 - DINHEIRO,7.5
9194,2022-12-12,0 days 10:46:00,048 - DINHEIRO,18.0
9195,2022-12-12,0 days 11:02:00,002 - CARTÃO DE CRÉDITO,60.0
9196,2022-12-12,0 days 11:23:00,048 - DINHEIRO,9.0
9197,2022-12-12,0 days 13:35:00,001 - À VISTA,54.0
9198,2022-12-12,0 days 13:49:00,050 - CARTÃO DEBITO,85.0
9199,2022-12-12,0 days 13:57:00,023 - PIX,203.7
9200,2022-12-12,0 days 14:25:00,002 - CARTÃO DE CRÉDITO,112.0
9201,2022-12-12,0 days 14:38:00,050 - CARTÃO DEBITO,32.0
9202,2022-12-12,0 days 14:59:00,023 - PIX,17.0
9203,2022-12-12,0 days 15:31:00,001 - À VISTA,508.0
9204,2022-12-12,0 days 15:48:00,018 - DUPLICATA 20 DIAS,320.0
9205,2022-12-12,0 days 15:49:00,018 - DUPLICATA 20 DIAS,155.0
9206,2022-12-12,0 days 15:53:00,048 - DINHEIRO,18.0
9207,2022-12-12,0 days 15:55:00,001 - À VISTA,139.94
9209,2022-12-12,0 days 16:19:00,025 - PERSONALIZADO,27629.0
9211,2022-12-12,0 days 16:22:00,017 - DUPLICATA 05 DIAS,3696.4
9212,2022-12-12,0 days 16:58:00,025 - PERSONALIZADO,282.22
9213,2022-12-12,0 days 17:12:00,002 - CARTÃO DE CRÉDITO,180.0
9214,2022-12-13,0 days 07:44:00,023 - PIX,19.0
9215,2022-12-13,0 days 07:49:00,001 - À VISTA,75.0
9216,2022-12-13,0 days 07:52:00,002 - CARTÃO DE CRÉDITO,84.0
9217,2022-12-13,0 days 07:53:00,001 - À VISTA,140.0
9218,2022-12-13,0 days 08:04:00,050 - CARTÃO DEBITO,249.0
9219,2022-12-13,0 days 08:16:00,048 - DINHEIRO,24.0
9220,2022-12-13,0 days 08:17:00,048 - DINHEIRO,5.0
9221,2022-12-13,0 days 08:25:00,048 - DINHEIRO,48.0
9222,2022-12-13,0 days 08:28:00,005 - BOLETO 10 DIAS,280.0
9224,2022-12-13,0 days 08:34:00,023 - PIX,38.0
9225,2022-12-13,0 days 08:53:00,050 - CARTÃO DEBITO,142.0
9226,2022-12-13,0 days 09:04:00,023 - PIX,650.0
9227,2022-12-13,0 days 09:24:00,023 - PIX,475.0
9228,2022-12-13,0 days 09:26:00,050 - CARTÃO DEBITO,8.0
9229,2022-12-13,0 days 09:30:00,050 - CARTÃO DEBITO,82.0
9230,2022-12-13,0 days 09:30:00,001 - À VISTA,145.64
9231,2022-12-13,0 days 09:34:00,050 - CARTÃO DEBITO,16.0
9232,2022-12-13,0 days 09:37:00,048 - DINHEIRO,0.96
9233,2022-12-13,0 days 09:38:00,018 - DUPLICATA 20 DIAS,530.0
9234,2022-12-13,0 days 09:57:00,018 - DUPLICATA 20 DIAS,1911.6
9235,2022-12-13,0 days 10:20:00,050 - CARTÃO DEBITO,18.0
9236,2022-12-13,0 days 10:39:00,018 - DUPLICATA 20 DIAS,1068.0
9237,2022-12-13,0 days 10:50:00,023 - PIX,10.0
